"Date","Description","Original Description","Amount","Transaction Type","Category","Account Name","Labels","Notes"
"6/12/2012","Albertsons","#06788 ALBERTSONS 00PACIFIC BEA000059306   8584880600 320121640205497078","28.78","debit","Groceries","Delta SkyMiles","",""
"6/12/2012","Amazon","AMAZON MKTPLACE PMTSAMZN.COM/BIDUGDMBYUOMQ MERCHANDISE 320121640212605978","23.73","debit","Shopping","Delta SkyMiles","",""
"6/12/2012","ULTA","ULTA #115 0115      LA JOLLA19054454    COSMETIC STORE 320121640205497079","40.66","debit","Personal Care","Delta SkyMiles","",""
"6/11/2012","Kebab Shop","THE KEBAB SHOP 0083 SAN DIEGO0000020093  858-586-0499 320121630192755073","25.24","debit","Restaurants","Delta SkyMiles","",""
"6/11/2012","7-Eleven","7-ELEVEN 13603 00071SAN DIEGO040540611 7 858-483-1394 320121630192755072","6.47","debit","Newspapers & Magazines","Delta SkyMiles","",""
"6/11/2012","Netflix","NETFLIX NONE        LOS GATOS2374054457  NONE 320121630192755075","20.91","debit","Movies & DVDs","Delta SkyMiles","",""
"6/11/2012","Ralphs","RALPHS #0035 00000003108844272999999921623108844272 320121630192755074","22.55","debit","Groceries","Delta SkyMiles","",""
"6/11/2012","AAA","Withdrawal AAA INSURANCE-TL IWithdrawal AAA INSURANCE-TL Id: 1950865765  Co: Aaa Insurance-Tl","471.73","debit","Auto Insurance","Classic Checking","",""
"6/10/2012","Vons Fuel","VONS FUEL         46SAN DIEGOAUTO FUEL DISPENSER 320121620181779900","63.69","debit","Gas & Fuel","Delta SkyMiles","",""
"6/10/2012","Five Guys","FIVE GUYS-CA #0547 5SAN DIEGO000556134   8582722105 320121620181779899","6.78","debit","Fast Food","Delta SkyMiles","",""
"6/09/2012","Su Casa Restaurant","SU CASA RESTAURANT 8LA JOLLA6210        RESTAURANT 320121610169472139","62.45","debit","Food & Dining","Delta SkyMiles","",""
"6/09/2012","Withdrawal ATM Atmwithdrawal","Withdrawal at ATM #001724 ATMWithdrawal at ATM #001724 ATM San Diego County Cu D029-1650a Garnet","200.00","debit","Cash & ATM","Classic Checking","",""
"6/08/2012","Albertsons","#06788 ALBERTSONS 00PACIFIC BEA000013480   8584880600 320121600155296984","34.39","debit","Groceries","Delta SkyMiles","",""
"6/08/2012","In San Diego","CORAL POOL SUPPLY INSAN DIEGO31017392159 SWIMMING POOLS 320121600155296985","44.78","debit","Lawn & Garden","Delta SkyMiles","",""
"6/08/2012","Buy.com","BUY.COM             WWW.BUY.COM125365245  66300954         921091 320121600155296986","127.65","debit","Shopping","Delta SkyMiles","",""
"6/08/2012","Withdrawal ATM Atmwithdrawal","Withdrawal at ATM #000020 ATMWithdrawal at ATM #000020 ATM San Diego County Cu D028-1650a Garnet","100.00","debit","Cash & ATM","Classic Checking","",""
"6/08/2012","Rica","Rica La Jolla Ca Date 06/06/1Rica La Jolla Ca Date 06/06/12 0      2158998457     6 5691","42.02","debit","Restaurants","Visa Platinum","",""
"6/07/2012","Good Pharmacy","GOOD PHARMA COMPOUNDSAN DIEGO31017392158 DRUG STORE/PHARMACY 320121590142187989","32.70","debit","Pharmacy","Delta SkyMiles","",""
"6/07/2012","Albertsons","#06788 ALBERTSONS 00PACIFIC BEA000013174   8584880600 320121590142187990","29.64","debit","Groceries","Delta SkyMiles","",""
"6/07/2012","Vons Fuel","VONS FUEL         46SAN DIEGOAUTO FUEL DISPENSER 320121590142187991","52.04","debit","Gas & Fuel","Delta SkyMiles","",""
"6/07/2012","Baguette Express","Cali Baguette ExpresSan DiegoAUYWTI      8774174551 320121590142187992","6.75","debit","Printing","Delta SkyMiles","",""
"6/07/2012","Internet Branch Withdrawal","Internet Branch Withdrawal TransInternet Branch Withdrawal Transfer  To Dimm-Kempenaers Xxxxxxxxxx Share 90","100.00","debit","Allowance","Classic Checking","",""
"6/06/2012","Fins Mexican Eatery","FINS MEXICAN EATERY LA JOLLA0000020048  619-270-3467 320121580129169417","4.04","debit","Restaurants","Delta SkyMiles","",""
"6/06/2012","CVS","GARFIELD BEACH CVS 9PACIFIC BEA00046016    DRUG STORE/PHARMACY 320121580129169414","30.01","debit","Pharmacy","Delta SkyMiles","",""
"6/06/2012","Tuesday Morning","TUESDAY MORNING # 02SAN DIEGO0002375     972-387-3562 320121580129169416","5.38","debit","Gift","Delta SkyMiles","",""
"6/06/2012","Sprouts Farmers Market","SPROUTS FARMERS MARKSAN DIEGO000021189   8582708200 320121580129169415","19.91","debit","Food & Dining","Delta SkyMiles","",""
"6/06/2012","7-Eleven","7-ELEVEN 13603 00071SAN DIEGO820420606 7 858-483-1394 320121580129169413","6.67","debit","Newspapers & Magazines","Delta SkyMiles","",""
"6/06/2012","Check 2263","Check Withdrawal 2263","100.00","debit","Check","Classic Checking","",""
"6/06/2012","Internet Branch Withdrawal","Internet Branch Withdrawal TransInternet Branch Withdrawal Transfer  To Dimm-Kempenaers Xxxxxxxxxx Share 90","300.00","debit","Allowance","Classic Checking","",""
"6/05/2012","Amazon","AMAZON.COM          AMZN.COM/BIGCYE4PSB6IL MERCHANDISE 320121570115683432","31.50","debit","Shopping","Delta SkyMiles","",""
"6/05/2012","Albertsons","#06788 ALBERTSONS 00PACIFIC BEA000027632   8584880600 320121570115683431","53.76","debit","Groceries","Delta SkyMiles","",""
"6/04/2012","French Gourmet","THE FRENCH GOURMET BSAN DIEGO10156420120 8584881725 320121560108981264","8.25","debit","Restaurants","Delta SkyMiles","",""
"6/04/2012","Albertsons","#06788 ALBERTSONS 00PACIFIC BEA000011615   8584880600 320121560102418473","15.51","debit","Groceries","Delta SkyMiles","",""
"6/04/2012","Little Caesars","LITTLE CAESARS 1572 SAN DIEGO87333206    6195888805 320121560102418474","5.39","debit","Restaurants","Delta SkyMiles","",""
"6/04/2012","CVS","GARFIELD BEACH CVS 9PACIFIC BEA00025270    DRUG STORE/PHARMACY 320121560102418475","40.93","debit","Pharmacy","Delta SkyMiles","",""
"6/04/2012","7-Eleven","7-ELEVEN 13603 00071SAN DIEGO720470604 7 858-483-1394 320121560102418472","6.47","debit","Newspapers & Magazines","Delta SkyMiles","",""
"6/04/2012","Amazon","AMAZON MKTPLACE PMTSAMZN.COM/BIM86RM2ZVY6R MERCHANDISE 320121560102418476","38.18","debit","Shopping","Delta SkyMiles","",""
"6/03/2012","CVS","GARFIELD BEACH CVS 9PACIFIC BEA00044439    DRUG STORE/PHARMACY 320121550090735992","14.49","debit","Pharmacy","Delta SkyMiles","",""
"6/03/2012","Marketplace Grille","MARKETPLACE GRILLE, LA JOLLA148051      858-456-9576 320121550090735993","5.00","debit","Restaurants","Delta SkyMiles","",""
"6/02/2012","Forever 21","FOREVER 21 #38 0000 SAN DIEGO03959801    800-966-1355 320121540078309418","10.34","debit","Clothing","Delta SkyMiles","",""
"6/02/2012","Vons","VONS     Store  2116SAN DIEGOGROCERY STORE 320121540078309417","44.98","debit","Groceries","Delta SkyMiles","",""
"6/01/2012","AT&T Wireless","ATTM*337041041933PACFARMERS BRA16247491    800-331-0500 320121530064152065","155.87","debit","Mobile Phone","Delta SkyMiles","",""
"6/01/2012","CVS","GARFIELD BEACH CVS 9PACIFIC BEA00043448    DRUG STORE/PHARMACY 320121530064152064","22.85","debit","Pharmacy","Delta SkyMiles","",""
"6/01/2012","Deposit Systran Software","Deposit SYSTRAN SOFTWARE Id:Deposit SYSTRAN SOFTWARE Id: 9111111101  Co: Systran Software","3806.31","credit","Income","Classic Checking","",""
"6/01/2012","Transfer to 1st Td/1153 Agate St","Withdrawal To Loan 20","2870.94","debit","Credit Card Payment","Classic Checking","",""
"6/01/2012","Interestpayment Share Principal","INTERESTPayment From Share 90 Principal $472.60  Interest $2,398.34","2398.34","debit","Mortgage & Rent","1st Td/1153 Agate St","",""
"6/01/2012","Transfer from Classic Checking","Payment From Share 90 PrincipPayment From Share 90 Principal $472.60  Interest $2,398.34","2870.94","credit","Credit Card Payment","1st Td/1153 Agate St","",""
"5/31/2012","Trader Joe's","TRADER JOE'S #021  QSAN DIEGO0110772     626-599-3700 320121520050332193","44.13","debit","Groceries","Delta SkyMiles","",""
"5/31/2012","Scripps Clinic","SCRIPPS CLINIC TORRELA JOLLA053783862   585-554-8710 320121520050332192","20.00","debit","Doctor","Delta SkyMiles","",""
"5/31/2012","Deposit Apy Earneddeposit","Deposit 0.100% %% Apy EarnedDeposit 0.100% %% Apy Earned  0.10% 05/01/12 To 05/31/12 %% Apye Avg Daily Bal            2,837.00","0.24","credit","Income","Money Market Savings","",""
"5/31/2012","Deposit Apy Earneddeposit","Deposit 0.050% %% Apy EarnedDeposit 0.050% %% Apy Earned  0.05% 05/01/12 To 05/31/12 %% Apye Avg Daily Bal           36,671.84","1.56","credit","Income","Classic Checking","",""
"5/31/2012","Interestinterest Interest","INTERESTInterest-INTEREST","1.86","credit","Interest Income","Complete Savings","",""
"5/30/2012","Forever 21","FOREVER 21 #3540 249SAN DIEGO00249411    800-966-1355 320121510036920917","33.83","debit","Clothing","Delta SkyMiles","",""
"5/30/2012","Target","TARGET 1410 1410    SAN DIEGO01259049    DISCOUNT STORE 320121510036920916","24.77","credit","Shopping","Delta SkyMiles","",""
"5/30/2012","Target","TARGET 1410 1410    SAN DIEGO00988069    DISCOUNT STORE 320121510036920915","91.52","debit","Shopping","Delta SkyMiles","",""
"5/30/2012","Vons Fuel","VONS FUEL         46SAN DIEGOAUTO FUEL DISPENSER 320121510036920918","67.39","debit","Gas & Fuel","Delta SkyMiles","",""
"5/30/2012","CVS","GARFIELD BEACH CVS 9PACIFIC BEA00039976    DRUG STORE/PHARMACY 320121510036920919","20.87","debit","Pharmacy","Delta SkyMiles","",""
"5/30/2012","Ki Sushi Sake","KI SUSHI & SAKE BAR SAN DIEGO0000000022  858-404-0707 320121510036920920","18.05","debit","Restaurants","Delta SkyMiles","",""
"5/30/2012","Vons","VONS     Store  2116SAN DIEGOGROCERY STORE 320121510036920914","52.93","debit","Groceries","Delta SkyMiles","",""
"5/29/2012","Trader Joe's","TRADER JOE'S #021  QSAN DIEGO0227466     626-599-3700 320121500025026214","6.77","debit","Groceries","Delta SkyMiles","",""
"5/29/2012","Dumpling Inn","Dumpling Inn San Diego Ca DatDumpling Inn San Diego Ca Date 05/27/12 0      2148686103     2 5812","49.58","debit","Restaurants","Visa Platinum","",""
"5/28/2012","Trader Joe's","TRADER JOE'S #021  QSAN DIEGO0159052     626-599-3700 320121490014040818","46.98","debit","Groceries","Delta SkyMiles","",""
"5/28/2012","Snack Shack","CARNITAS SNACK SHACK619-867-838485426232148619-867-8384 320121490014040817","15.09","debit","Food & Dining","Delta SkyMiles","",""
"5/28/2012","7-Eleven","7-ELEVEN 13603 00071SAN DIEGO410070528 7 858-483-1394 320121490014040816","6.47","debit","Newspapers & Magazines","Delta SkyMiles","",""
"5/28/2012","French Gourmet","THE FRENCH GOURMET BSAN DIEGO10156420120 8584881725 320121490020061886","4.50","debit","Restaurants","Delta SkyMiles","",""
"5/28/2012","Albertsons","#06788 ALBERTSONS 00PACIFIC BEA000042482   8584880600 320121490014040815","30.34","debit","Groceries","Delta SkyMiles","",""
"5/27/2012","Vons","VONS     Store  2116SAN DIEGOGROCERY STORE 320121480002893976","17.22","debit","Groceries","Delta SkyMiles","",""
"5/27/2012","Transfer to Visa Platinum","Withdrawal To Loan 72","105.11","debit","Credit Card Payment","Classic Checking","",""
"5/27/2012","Transfer from Classic Checking","Payment From Share 90 PrincipPayment From Share 90 Principal $105.11","105.11","credit","Credit Card Payment","Visa Platinum","",""
"5/26/2012","Ticketsocket","TICKETSOCKET INC    8886337105329109091   8886337105 320121470490825494","17.80","debit","Entertainment","Delta SkyMiles","",""
"5/26/2012","Vons","VONS     Store  2116SAN DIEGOGROCERY STORE 320121470490825492","7.46","debit","Groceries","Delta SkyMiles","",""
"5/26/2012","Turquoise Animal Hosp","TURQUOISE ANIMAL HOSENCINITAS8584880658 320121470490825490","74.80","debit","Veterinary","Delta SkyMiles","",""
"5/26/2012","Blockbuster","BLOCKBUSTEREXPRESS BSAN DIEGO00W00KNH0   BLOCKBUSTEREXPRESS 320121470490825491","1.08","debit","Movies & DVDs","Delta SkyMiles","",""
"5/26/2012","Whole Foods","WHOLEFDS LAJ 10066 0LAJOLLA04250112001 8586426700 320121470490825493","17.42","debit","Groceries","Delta SkyMiles","",""
"5/25/2012","Target","TARGET 1410 1410    SAN DIEGO00927920    DISCOUNT STORE 320121460476380950","44.16","debit","Shopping","Delta SkyMiles","",""
"5/25/2012","Household Appliance Svc","NESPRESSO USA INC   SAN DIEGO347955      HOUSEHOLD APPLIANCES 320121460476380951","60.00","debit","Furnishings","Delta SkyMiles","",""
"5/25/2012","Forever 21","FOREVER 21 #3540 249SAN DIEGO00136401    800-966-1355 320121460476380952","28.23","debit","Clothing","Delta SkyMiles","",""
"5/25/2012","Albertsons","#06788 ALBERTSONS 00PACIFIC BEA000042076   8584880600 320121460476380953","6.48","debit","Groceries","Delta SkyMiles","",""
"5/25/2012","French Gourmet","THE FRENCH GOURMET BSAN DIEGO10156420120 8584881725 320121460483879298","4.00","debit","Restaurants","Delta SkyMiles","",""
"5/25/2012","ACE Parking","ACE PARKING LOT 1300SAN DIEGO0000000001  619-944-6807 320121460476380954","16.00","debit","Parking","Delta SkyMiles","",""
"5/25/2012","YMCA","Withdrawal BR: 28 YMCA OF S IWithdrawal BR: 28 YMCA OF S Id: 1952039198  Co: Br: 28 Ymca Of S","70.00","debit","Gym","Classic Checking","",""
"5/25/2012","Withdrawal City Sandiego","Withdrawal CITY OF SANDIEGO IWithdrawal CITY OF SANDIEGO Id: 1956000776  Co: City Of Sandiego","239.78","debit","Utilities","Classic Checking","",""
"5/24/2012","CVS","GARFIELD BEACH CVS 9LA JOLLA00190020    DRUG STORE/PHARMACY 320121450463738412","13.46","debit","Pharmacy","Delta SkyMiles","",""
"5/24/2012","Target","TARGET T2465 2465   SAN DIEGO01746134    DISCOUNT STORE 320121450463738411","116.41","debit","Shopping","Delta SkyMiles","",""
"5/24/2012","Vons","VONS STORE        46SAN DIEGOGROCERY STORE 320121450463738410","6.78","debit","Groceries","Delta SkyMiles","",""
"5/24/2012","Vons Fuel","VONS FUEL         46SAN DIEGOAUTO FUEL DISPENSER 320121450463738409","61.53","debit","Gas & Fuel","Delta SkyMiles","",""
"5/23/2012","Snack Shack","CARNITAS SNACK SHACK619-867-838485426232143619-867-8384 320121440450516910","31.25","debit","Food & Dining","Delta SkyMiles","",""
"5/23/2012","Kitchen Restaurant","PREPKITCHEN RESTAURALA JOLLA0000010017  858-875-7737 320121440450516909","37.59","debit","Restaurants","Delta SkyMiles","",""
"5/23/2012","Trader Joe's","TRADER JOE'S #021  QSAN DIEGO0232000     626-599-3700 320121440450516908","18.43","debit","Groceries","Delta SkyMiles","",""
"5/23/2012","Sprouts Farmers Market","SPROUTS FARMERS MARKSAN DIEGO000043614   8582708200 320121440450516907","9.39","debit","Food & Dining","Delta SkyMiles","",""
"5/23/2012","USPS","USPS 056737010912154SAN DIEGO022156483   800-2758777 320121440450516906","20.00","debit","Shipping","Delta SkyMiles","",""
"5/23/2012","Staples","STAPLES 01112       SAN DIEGO000160801   (800)333-3330 320121440450516905","2.68","debit","Office Supplies","Delta SkyMiles","",""
"5/22/2012","Trader Joe's","TRADER JOE'S #020  QLAJOLLA0750355     626-599-3700 320121430437755015","22.95","debit","Groceries","Delta SkyMiles","",""
"5/22/2012","Albertsons","#06788 ALBERTSONS 00PACIFIC BEA000034622   8584880600 320121430437755014","56.75","debit","Groceries","Delta SkyMiles","",""
"5/22/2012","Sephora","SEPHORA 38          SAN DIEGO00380003005 COSMETIC STORE 320121430437755013","79.74","debit","Clothing","Delta SkyMiles","",""
"5/22/2012","Marshalls","MARSHALLS #0546 00008886277425054600813438886277425 320121430437755012","20.44","debit","Clothing","Delta SkyMiles","",""
"5/21/2012","Amazon","AMAZON.COM          AMZN.COM/BIEAEE6IBY77J MERCHANDISE 320121420425070332","51.00","debit","Shopping","Delta SkyMiles","",""
"5/21/2012","7-Eleven","7-ELEVEN 13603 00071SAN DIEGO080680521 7 858-483-1394 320121420425070331","13.13","debit","Newspapers & Magazines","Delta SkyMiles","",""
"5/21/2012","French Gourmet","THE FRENCH GOURMET BSAN DIEGO10156420120 8584881725 320121420425070330","8.25","debit","Restaurants","Delta SkyMiles","",""
"5/20/2012","Aetna","AETNA RX HOME DELIVEPOMPANO BEA369971080   8006146444 320121410413220668","172.07","debit","Health Insurance","Delta SkyMiles","",""
"5/19/2012","Five Guys","FIVE GUYS COSTA VE 5SAN DIEGO000416782   8586580778 320121400401062274","6.78","debit","Fast Food","Delta SkyMiles","",""
"5/19/2012","Costa","RESTAURANTE COSTA BRSAN DIEGO269381      RESTAURANT 320121400401062273","45.22","debit","Restaurants","Delta SkyMiles","",""
"5/19/2012","CVS","GARFIELD BEACH CVS 9PACIFIC BEA00064355    DRUG STORE/PHARMACY 320121400401062272","27.78","debit","Pharmacy","Delta SkyMiles","",""
"5/19/2012","CVS","CVS #9937 09937     SAN DIEGO00031619    DRUG STORE/PHARMACY 320121400401062271","5.48","debit","Pharmacy","Delta SkyMiles","",""
"5/18/2012","Albertsons","#06788 ALBERTSONS 00PACIFIC BEA000033779   8584880600 320121390387634246","13.86","debit","Groceries","Delta SkyMiles","",""
"5/18/2012","Vons","VONS     Store  2116SAN DIEGOGROCERY STORE 320121390387634245","59.55","debit","Groceries","Delta SkyMiles","",""
"5/18/2012","Check 2262","Check Withdrawal 2262","75.00","debit","Check","Classic Checking","",""
"5/18/2012","Withdrawal ATM Atmwithdrawal","Withdrawal at ATM #006821 ATMWithdrawal at ATM #006821 ATM San Diego County Cu D029-1650a Garnet","200.00","debit","Cash & ATM","Classic Checking","",""
"5/18/2012","Deposit Systran Software","Deposit SYSTRAN SOFTWARE Id:Deposit SYSTRAN SOFTWARE Id: 9111111101  Co: Systran Software","3806.29","credit","Income","Classic Checking","",""
"5/17/2012","French Gourmet","THE FRENCH GOURMET BSAN DIEGO10156420120 8584881725 320121380381587674","6.25","debit","Restaurants","Delta SkyMiles","",""
"5/17/2012","Subway","SUBWAY        036186SAN DIEGO020901496   858-5586811 320121380374362670","5.39","debit","Fast Food","Delta SkyMiles","",""
"5/17/2012","Scripps Clinic","SCRIPPS CLINIC TORRELA JOLLA022103146   585-554-8710 320121380374362669","20.00","debit","Doctor","Delta SkyMiles","",""
"5/17/2012","H&M","H&M #162 FASHION VALSAN DIEGO04387276    201-246-4400 320121380374362668","13.95","debit","Clothing","Delta SkyMiles","",""
"5/17/2012","Z Gallerie","Z GALLERIE #37      SAN DIEGO6195276811 320121380374362667","10.76","debit","Furnishings","Delta SkyMiles","",""
"5/16/2012","Home Depot","THE HOME DEPOT 680  SAN DIEGO013753485   619-277-8910 320121370368113583","0.40","debit","Home Improvement","Delta SkyMiles","",""
"5/16/2012","Rubio's","RUBIO'S KEARNY MESA SAN DIEGO000028502   6192685770 320121370360944061","9.57","debit","Fast Food","Delta SkyMiles","",""
"5/16/2012","Vons Fuel","VONS FUEL         46SAN DIEGOAUTO FUEL DISPENSER 320121370360944060","67.01","debit","Gas & Fuel","Delta SkyMiles","",""
"5/16/2012","AT&T","BILL PAYMENT        800-288-2024DK73KD7EPA AT&T EZC PMT 320121370360944059","224.51","debit","Home Phone","Delta SkyMiles","",""
"5/16/2012","Trader Joe's","TRADER JOE'S #021  QSAN DIEGO0727979     626-599-3700 320121370360944058","28.46","debit","Groceries","Delta SkyMiles","",""
